City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sobolevo,RU,2021-02-03 20:04:27,54.4299,31.8996,30.25,99,100,6.78
295,Alexandria,EG,2021-02-03 20:05:07,31.2156,29.9553,66.2,68,40,6.91
296,Esperance,AU,2021-02-03 20:05:07,-33.8667,121.9,59.0,63,90,14.97
297,Provideniya,RU,2021-02-03 20:05:07,64.3833,-173.3,-5.01,85,100,14.74
298,Raudeberg,NO,2021-02-03 20:05:07,61.9875,5.1352,24.8,68,0,8.05
299,Naryan-Mar,RU,2021-02-03 20:00:28,67.6713,53.087,2.48,94,88,7.7
300,Svay Rieng,KH,2021-02-03 20:05:08,11.0879,105.7993,72.37,79,69,3.67
301,West Sacramento,US,2021-02-03 20:05:08,38.5805,-121.5302,53.6,71,90,10.36
302,Chuchkovo,RU,2021-02-03 20:05:08,54.2693,41.4465,27.63,98,100,9.51
303,Khandyga,RU,2021-02-03 20:05:08,62.6667,135.6,-54.44,66,41,0.63
304,Fort Nelson,CA,2021-02-03 20:05:08,58.8053,-122.7002,-11.2,70,75,2.35
305,Odweyne,SO,2021-02-03 20:05:08,9.4092,45.064,63.81,25,0,14.34
306,Saint-Pierre,RE,2021-02-03 20:05:08,-21.3393,55.4781,80.6,74,0,2.3
307,Zharkovskiy,RU,2021-02-03 20:05:09,55.849,32.2697,25.21,98,99,5.61
308,Stepnyak,KZ,2021-02-03 20:05:09,52.8339,70.7803,30.13,99,100,5.1
309,Kailua,US,2021-02-03 20:04:03,21.4022,-157.7394,75.2,64,90,19.57
310,Bharuch,IN,2021-02-03 20:05:09,21.7,72.9667,69.35,40,0,0.78
311,Hermagor,AT,2021-02-03 20:05:09,46.6272,13.3672,41.0,98,99,2.75
312,Brzeg,PL,2021-02-03 20:05:09,50.8608,17.4674,46.0,92,100,5.99
313,Dhidhdhoo,MV,2021-02-03 20:05:09,6.8833,73.1,81.86,69,0,7.07
314,Vanimo,PG,2021-02-03 20:05:09,-2.6741,141.3028,76.89,87,100,7.94
315,Vadamadurai,IN,2021-02-03 20:05:09,10.4667,78.0833,67.32,86,50,2.89
316,Formiga,BR,2021-02-03 20:05:10,-20.4644,-45.4264,78.08,77,54,3.06
317,Nerchinskiy Zavod,RU,2021-02-03 20:05:10,51.3088,119.61,-33.05,82,14,2.64
318,Lazaro Cardenas,MX,2021-02-03 20:05:10,17.9583,-102.2,81.54,63,43,8.77
319,Cabo Rojo,PR,2021-02-03 20:05:10,18.0866,-67.1457,84.0,60,17,5.01
320,Krasnoborsk,RU,2021-02-03 20:05:10,61.5598,45.934,13.3,96,100,5.35
321,Artyom,AZ,2021-02-03 20:05:10,40.4723,50.333,41.0,93,90,6.91
322,Cape Girardeau,US,2021-02-03 20:05:10,37.3834,-89.7168,43.0,56,1,4.61
323,North Bend,US,2021-02-03 20:05:11,43.4065,-124.2243,46.99,87,75,8.05
324,Bafra,TR,2021-02-03 20:05:11,41.5678,35.9069,53.01,74,100,1.99
325,Mwene-Ditu,CD,2021-02-03 20:05:11,-7.0,23.45,68.04,98,100,5.35
326,Newport,GB,2021-02-03 20:02:00,51.5877,-2.9984,45.0,93,2,9.95
327,Flinders,AU,2021-02-03 20:04:09,-34.5833,150.8552,64.0,88,15,1.14
328,Hakui,JP,2021-02-03 20:05:11,36.8833,136.7833,36.0,63,34,3.0
329,Kaitangata,NZ,2021-02-03 20:05:11,-46.2817,169.8464,54.0,64,79,13.0
330,Lima,PE,2021-02-03 20:03:10,-12.0432,-77.0282,75.2,64,20,9.22
331,Ostrovnoy,RU,2021-02-03 20:05:12,68.0531,39.5131,16.39,95,100,15.75
332,Te Anau,NZ,2021-02-03 20:01:20,-45.4167,167.7167,48.25,80,68,2.39
333,Gemena,CD,2021-02-03 20:05:12,3.25,19.7667,81.63,46,72,1.5
334,Victoria,HK,2021-02-03 20:00:52,22.2855,114.1577,64.0,77,3,1.01
335,Chernogorsk,RU,2021-02-03 20:05:12,53.8236,91.2842,35.6,55,0,6.71
336,Bunia,CD,2021-02-03 20:05:12,1.5667,30.25,71.24,40,9,2.42
337,Zhigansk,RU,2021-02-03 20:05:12,66.7697,123.3711,-37.75,80,95,11.95
338,Zakamensk,RU,2021-02-03 20:05:13,50.3741,103.2863,6.24,84,37,5.19
339,Kavaratti,IN,2021-02-03 20:03:53,10.5669,72.642,81.21,62,52,3.8
340,Atasu,KZ,2021-02-03 20:05:13,48.6814,71.6433,18.57,90,97,8.68
341,Port-Gentil,GA,2021-02-03 20:01:13,-0.7193,8.7815,82.4,83,40,10.36
342,Awbari,LY,2021-02-03 20:05:13,26.5921,12.7805,50.76,48,0,3.02
343,Abu Zabad,SD,2021-02-03 20:05:13,12.35,29.25,79.84,22,67,3.83
344,Russell,US,2021-02-03 20:05:13,32.3502,-85.1999,55.4,21,1,11.5
345,Umm Lajj,SA,2021-02-03 20:05:14,25.0213,37.2685,77.54,67,71,10.65
346,Dubbo,AU,2021-02-03 20:05:14,-32.25,148.6167,62.6,88,24,11.5
347,Miraflores,MX,2021-02-03 20:05:14,19.2167,-98.8083,78.8,9,1,9.22
348,Jarwal,IN,2021-02-03 20:05:14,27.1667,81.55,56.57,57,36,2.24
349,Keetmanshoop,NA,2021-02-03 20:05:14,-26.5833,18.1333,87.17,19,0,15.17
350,Cherepovets,RU,2021-02-03 20:05:14,59.1333,37.9,21.2,86,90,11.18
351,Karabash,RU,2021-02-03 20:05:15,55.4808,60.2157,11.75,92,98,1.34
352,Langham,CA,2021-02-03 20:05:15,52.3668,-106.9679,1.4,71,20,21.85
353,Matara,LK,2021-02-03 20:05:15,5.9485,80.5353,74.75,85,99,8.95
354,Pangai,TO,2021-02-03 20:05:15,-19.8,-174.35,82.4,89,75,2.3
355,Filadelfia,US,2021-02-03 20:03:06,39.9523,-75.1638,37.4,55,90,14.97
356,Gogrial,SS,2021-02-03 20:05:15,8.5332,28.1004,84.81,18,0,2.13
357,Muzhi,RU,2021-02-03 20:05:15,65.3667,64.6667,6.17,90,95,6.98
358,Honggang,CN,2021-02-03 20:05:15,46.4667,124.8667,-16.38,82,0,7.72
359,Klamath Falls,US,2021-02-03 20:03:43,42.2249,-121.7817,33.8,69,75,9.22
360,Mlonggo,ID,2021-02-03 20:05:16,-6.5333,110.7,78.93,83,94,19.6
361,Primorsk,UA,2021-02-03 20:05:16,46.7348,36.3443,45.0,92,89,6.98
362,Srednekolymsk,RU,2021-02-03 20:05:16,67.45,153.6833,-25.38,86,71,2.59
363,Roald,NO,2021-02-03 20:05:16,62.5833,6.1333,23.0,68,0,12.66
364,Sorland,NO,2021-02-03 20:05:16,67.667,12.6934,32.0,55,20,19.57
365,Sanchazi,CN,2021-02-03 20:05:17,42.0817,126.6003,-9.38,87,80,5.26
366,Hirara,JP,2021-02-03 20:05:17,24.8,125.2833,65.8,64,55,10.07
367,Honningsvag,NO,2021-02-03 20:05:17,70.9821,25.9704,30.2,69,75,29.93
368,Arman,RU,2021-02-03 20:05:17,59.7,150.1667,-1.21,81,100,19.69
369,La Palma,US,2021-02-03 20:05:17,33.8464,-118.0467,64.99,100,75,3.44
370,Ust-Omchug,RU,2021-02-03 20:05:17,61.15,149.6333,-19.93,83,100,11.72
371,Aneho,TG,2021-02-03 20:05:17,6.2333,1.6,84.2,84,20,12.66
372,Byron Bay,AU,2021-02-03 20:05:17,-28.65,153.6167,64.4,100,40,3.44
373,Laurel,US,2021-02-03 20:05:00,39.0993,-76.8483,39.2,45,90,10.36
374,Komsomolskiy,UZ,2021-02-03 20:05:18,40.4272,71.7189,37.4,70,0,6.91
375,Sinegorskiy,RU,2021-02-03 20:05:18,48.0139,40.8447,42.91,92,66,6.11
376,Mehamn,NO,2021-02-03 20:03:56,71.0357,27.8492,30.2,69,75,25.32
377,Catamarca,AR,2021-02-03 20:00:48,-28.4696,-65.7852,79.0,65,12,3.0
378,Dukat,RU,2021-02-03 20:05:18,62.55,155.55,-11.25,89,100,14.29
379,Yaring,TH,2021-02-03 20:05:18,6.8662,101.3689,74.86,81,93,11.9
380,Georgetown,MY,2021-02-03 20:05:12,5.4112,100.3354,78.8,73,20,2.3
381,Morondava,MG,2021-02-03 20:05:19,-20.2833,44.2833,84.81,82,88,5.79
382,Asau,RO,2021-02-03 20:03:43,46.4333,26.4,37.4,100,90,12.66
383,Mwingi,KE,2021-02-03 20:05:19,-0.9344,38.0601,68.54,61,1,2.13
384,Conceicao Da Barra,BR,2021-02-03 20:01:47,-18.5933,-39.7322,81.39,69,94,10.22
385,Jibuti,DJ,2021-02-03 20:05:19,11.5,42.5,75.2,69,20,11.79
386,Airai,TL,2021-02-03 20:05:19,-8.9266,125.4092,61.29,100,98,4.5
387,Ossora,RU,2021-02-03 20:05:20,59.2353,163.0719,21.61,92,59,15.52
388,Deputatskiy,RU,2021-02-03 20:05:20,69.3,139.9,-19.93,89,100,2.91
389,Belovo,RU,2021-02-03 20:05:20,54.4165,86.2976,28.04,97,100,11.05
390,Bucerias,MX,2021-02-03 20:05:20,20.75,-105.3333,73.4,83,1,8.05
391,Atyrau,KZ,2021-02-03 20:05:20,47.1167,51.8833,28.4,100,98,8.95
392,Xilopolis,GR,2021-02-03 20:05:20,40.9271,23.1794,51.01,84,1,1.77
393,Necochea,AR,2021-02-03 20:05:20,-38.5473,-58.7368,73.99,55,0,4.0
394,Meulaboh,ID,2021-02-03 20:05:20,4.1363,96.1285,77.27,87,87,4.21
395,Anadyr,RU,2021-02-03 20:05:21,64.75,177.4833,3.2,78,40,35.79
396,Skjervoy,NO,2021-02-03 20:05:21,70.0311,20.9714,26.6,100,90,2.3
397,Alice Springs,AU,2021-02-03 20:01:12,-23.7,133.8833,69.8,28,43,3.44
398,Yerbogachen,RU,2021-02-03 20:02:14,61.2767,108.0108,-14.17,89,100,3.78
399,Ternate,ID,2021-02-03 20:05:21,0.8,127.4,79.54,82,84,6.26
400,Khromtau,KZ,2021-02-03 20:05:21,50.2503,58.4347,23.83,97,77,8.84
401,Taltal,CL,2021-02-03 20:05:21,-25.4,-70.4833,71.73,54,62,8.25
402,Hay River,CA,2021-02-03 20:05:21,60.8156,-115.7999,-13.0,64,100,6.91
403,Fairview,US,2021-02-03 20:05:22,40.8126,-73.999,37.4,55,90,11.5
404,Ahuimanu,US,2021-02-03 20:05:22,21.4447,-157.8378,75.2,64,90,19.57
405,Qaqortoq,GL,2021-02-03 20:05:22,60.7167,-46.0333,15.8,53,75,6.91
406,Vangaindrano,MG,2021-02-03 20:05:22,-23.35,47.6,77.25,77,44,0.49
407,Pochutla,MX,2021-02-03 20:05:22,15.7432,-96.4661,86.0,58,20,7.94
408,Santa Luzia,BR,2021-02-03 20:05:22,-19.7697,-43.8514,87.8,42,40,8.05
409,Ucluelet,CA,2021-02-03 20:01:50,48.9329,-125.5528,43.0,87,40,2.3
410,Cap-Aux-Meules,CA,2021-02-03 20:05:23,47.3821,-61.8597,42.8,93,100,17.27
411,Nouadhibou,MR,2021-02-03 20:05:23,20.931,-17.0347,64.4,88,0,16.11
412,Shaowu,CN,2021-02-03 20:05:23,27.3409,117.4831,55.27,82,99,0.67
413,Porto Seguro,BR,2021-02-03 20:05:23,-16.4497,-39.0647,80.6,74,20,11.5
414,Nagato,JP,2021-02-03 20:05:23,34.3833,131.2,41.0,86,40,3.44
415,Ayan,RU,2021-02-03 20:05:23,56.45,138.1667,-28.21,70,0,15.43
416,Geraldton,AU,2021-02-03 20:05:23,-28.7667,114.6,71.6,64,40,21.85
417,Tiarei,PF,2021-02-03 20:05:24,-17.5333,-149.3333,84.2,70,20,3.44
418,Sibolga,ID,2021-02-03 20:05:24,1.7427,98.7792,76.39,84,96,4.32
419,Mount Isa,AU,2021-02-03 20:05:24,-20.7333,139.5,78.8,78,0,9.22
420,Tazovskiy,RU,2021-02-03 20:05:24,67.4667,78.7,-7.67,91,100,6.08
421,Champerico,GT,2021-02-03 20:05:24,14.3,-91.9167,89.6,51,40,11.5
422,Margate,GB,2021-02-03 20:00:37,51.3813,1.3862,46.0,90,100,1.99
423,Hofn,IS,2021-02-03 20:01:34,64.2539,-15.2082,33.8,64,90,8.05
424,Astoria,US,2021-02-03 20:02:19,46.1879,-123.8313,44.6,76,40,0.58
425,Niamtougou,TG,2021-02-03 20:05:24,9.7681,1.1053,79.95,17,0,3.98
426,Anahuac,MX,2021-02-03 20:05:25,27.2333,-100.15,78.8,36,1,6.91
427,Brielle,NL,2021-02-03 20:05:25,51.9,4.15,46.0,85,100,8.01
428,Saint-Joseph,RE,2021-02-03 20:05:25,-21.3667,55.6167,80.6,74,0,2.3
429,Svetlyy,RU,2021-02-03 20:05:25,54.675,20.1347,30.2,74,90,8.95
430,Pedernales,DO,2021-02-03 20:05:25,18.0384,-71.744,82.0,58,53,4.03
431,Ketchikan,US,2021-02-03 20:05:25,55.3422,-131.6461,39.2,100,90,4.61
432,Kyabram,AU,2021-02-03 20:05:25,-36.3167,145.05,63.0,67,40,7.74
433,Loreto,MX,2021-02-03 20:05:26,22.2667,-101.9667,75.38,19,87,2.75
434,Imbituba,BR,2021-02-03 20:03:11,-28.24,-48.6703,86.0,70,40,11.5
435,Vershino-Darasunskiy,RU,2021-02-03 20:05:26,52.35,115.5167,-22.38,88,0,1.28
436,Saint George,US,2021-02-03 20:04:46,37.1041,-113.5841,66.0,44,1,10.89
437,Yenagoa,NG,2021-02-03 20:05:27,4.9247,6.2642,80.47,80,7,7.31
438,Yumen,CN,2021-02-03 20:05:27,40.2833,97.2,25.61,71,0,15.88
439,Port Lincoln,AU,2021-02-03 20:05:27,-34.7333,135.8667,65.23,65,100,9.4
440,Port Moresby,PG,2021-02-03 20:05:28,-9.4431,147.1797,73.4,100,40,18.41
441,Yablonovo,RU,2021-02-03 20:05:28,50.8523,37.3574,33.8,100,90,8.95
442,Lavrentiya,RU,2021-02-03 20:05:28,65.5833,-171.0,-10.21,85,0,15.86
443,Adra,ES,2021-02-03 20:03:41,36.7496,-3.0206,57.2,94,0,2.3
444,Bulgan,MN,2021-02-03 20:05:28,48.8125,103.5347,12.49,81,40,5.99
445,Bani Walid,LY,2021-02-03 20:05:28,31.7566,13.9942,55.42,69,0,2.98
446,Faya,SA,2021-02-03 20:05:29,18.3851,42.4509,59.0,88,0,3.85
447,Palu,ID,2021-02-03 20:05:29,-0.8917,119.8707,75.24,81,97,2.21
448,Imeni Poliny Osipenko,RU,2021-02-03 20:05:29,52.4201,136.4853,-31.02,83,84,4.63
449,Hamilton,US,2021-02-03 20:05:29,39.1834,-84.5333,36.0,64,20,8.05
450,Bud,US,2021-02-03 20:05:29,39.447,-86.1758,37.0,64,1,5.73
451,Oum Hadjer,TD,2021-02-03 20:05:29,13.2954,19.6966,77.68,17,0,11.1
452,Tezu,IN,2021-02-03 20:05:29,27.9167,96.1667,61.45,35,31,3.94
453,Sarishabari,BD,2021-02-03 20:05:29,24.7333,89.8333,64.83,54,0,7.87
454,Edd,ER,2021-02-03 20:05:30,13.9297,41.6925,76.98,52,0,17.45
455,Tura,IN,2021-02-03 20:05:30,25.5198,90.2201,59.09,58,0,2.59
456,Ornskoldsvik,SE,2021-02-03 20:05:30,63.2909,18.7153,14.0,85,0,10.36
457,Kondinskoye,RU,2021-02-03 20:05:30,59.6481,67.41,4.73,94,0,9.28
458,Xai-Xai,MZ,2021-02-03 20:05:30,-25.0519,33.6442,73.42,93,100,4.52
459,Plymouth,US,2021-02-03 20:02:54,41.8334,-70.8328,39.0,69,90,6.91
460,Plyussa,RU,2021-02-03 20:05:30,58.4308,29.3654,18.34,97,81,6.55
461,Mastic Beach,US,2021-02-03 20:05:30,40.7668,-72.8521,36.0,60,90,10.36
462,Breves,BR,2021-02-03 20:05:31,-1.6822,-50.4803,86.2,69,98,4.7
463,Grindavik,IS,2021-02-03 20:04:03,63.8424,-22.4338,37.4,75,90,24.16
464,Pacific Grove,US,2021-02-03 20:03:35,36.6177,-121.9166,55.4,50,1,5.75
465,Nishihara,JP,2021-02-03 20:05:31,26.1842,127.7558,59.0,58,20,3.44
466,Kieta,PG,2021-02-03 20:05:31,-6.2167,155.6333,79.97,82,92,9.46
467,Mnogovershinnyy,RU,2021-02-03 20:05:31,53.9353,139.9242,-31.41,83,3,7.76
468,Channel-Port Aux Basques,CA,2021-02-03 20:05:31,47.5702,-59.1367,40.95,96,100,16.42
469,Berlevag,NO,2021-02-03 20:05:31,70.8578,29.0864,30.2,86,75,27.63
470,Saint-Francois,FR,2021-02-03 20:05:31,46.4154,3.9054,51.8,66,20,10.36
471,Inhambane,MZ,2021-02-03 20:05:32,-23.865,35.3833,82.4,94,75,2.3
472,Adamovka,RU,2021-02-03 20:05:32,51.5223,59.9396,32.83,97,100,6.29
473,Zonguldak,TR,2021-02-03 20:04:32,41.25,31.8333,46.89,79,10,3.56
474,Matucana,PE,2021-02-03 20:05:32,-11.85,-76.4,65.07,54,77,8.77
475,Cairns,AU,2021-02-03 20:00:47,-16.9167,145.7667,73.4,94,91,1.14
476,Yakeshi,CN,2021-02-03 20:05:32,49.2833,120.7333,-28.1,83,76,3.4
477,Iroquois Falls,CA,2021-02-03 20:05:32,48.7669,-80.6831,19.4,73,40,4.61
478,Constantine,DZ,2021-02-03 20:05:32,36.365,6.6147,55.62,44,96,4.88
479,Quelimane,MZ,2021-02-03 20:05:32,-17.8786,36.8883,84.2,84,20,6.91
480,Kroya,ID,2021-02-03 20:05:33,-7.6331,109.2461,76.33,87,100,4.68
481,Bilibino,RU,2021-02-03 20:05:33,68.0546,166.4372,-0.06,83,100,7.94
482,Prince Rupert,CA,2021-02-03 20:03:08,54.3161,-130.3201,39.2,81,90,9.22
483,Morro Bay,US,2021-02-03 20:01:57,35.3658,-120.8499,61.0,63,23,5.01
484,Makat,KZ,2021-02-03 20:05:33,47.6469,53.3463,35.65,86,87,4.72
485,Shache,CN,2021-02-03 20:05:33,38.4167,77.2406,26.89,80,0,0.89
486,Konstantinovka,RU,2021-02-03 20:05:33,49.6167,127.9833,-21.3,81,0,5.08
487,Reconquista,AR,2021-02-03 20:05:33,-29.15,-59.65,68.27,92,100,12.1
488,Languyan,PH,2021-02-03 20:05:33,5.2618,120.0807,79.23,87,30,8.41
489,Kuryk,KZ,2021-02-03 20:05:34,43.2,51.65,44.37,87,67,2.82
490,Picota,PE,2021-02-03 20:05:34,-6.9197,-76.3304,93.2,52,40,5.75
491,Majene,ID,2021-02-03 20:05:34,-3.5403,118.9707,78.49,80,100,7.56
492,Una,IN,2021-02-03 20:05:34,20.8167,71.0333,69.39,45,0,9.31
493,Soe,ID,2021-02-03 20:05:36,-9.8607,124.284,67.06,100,100,6.02
494,Ellsworth,US,2021-02-03 20:05:36,44.5434,-68.4195,36.0,93,90,3.44
495,Ndioum,SN,2021-02-03 20:05:36,16.5129,-14.6471,89.6,18,0,2.3
496,Amahai,ID,2021-02-03 20:05:36,-3.3333,128.9167,78.55,82,56,4.99
497,San Pedro,PH,2021-02-03 20:05:36,14.35,121.0167,78.01,78,20,3.44
498,Tessalit,ML,2021-02-03 20:02:10,20.1986,1.0114,73.62,17,0,12.57
499,Manyana,BW,2021-02-03 20:05:36,-23.4,21.7167,69.71,86,100,7.14
500,Broome,US,2021-02-03 20:05:36,42.2506,-75.833,27.0,86,90,14.97
501,Moirang,IN,2021-02-03 20:05:37,24.5,93.7667,49.57,76,0,0.38
502,Arraial Do Cabo,BR,2021-02-03 20:05:37,-22.9661,-42.0278,87.8,74,0,25.32
503,Puro,PH,2021-02-03 20:05:37,12.4841,123.3827,78.01,82,87,15.52
504,Petukhovo,RU,2021-02-03 20:05:37,55.0692,67.9019,7.16,94,7,7.25
505,Baruun-Urt,MN,2021-02-03 20:05:37,46.6806,113.2792,6.62,90,100,13.29
506,Porteirinha,BR,2021-02-03 20:05:37,-15.7433,-43.0283,86.32,50,97,0.4
507,Itoman,JP,2021-02-03 20:05:37,26.1247,127.6694,59.0,72,40,8.05
508,Santa Maria,BR,2021-02-03 20:05:38,-29.6842,-53.8069,75.2,94,90,6.91
509,Wilmington Island,US,2021-02-03 20:05:38,32.0036,-80.9737,54.0,26,1,11.5
510,Maunabo,PR,2021-02-03 20:05:38,18.0072,-65.8993,82.0,78,19,5.01
511,Sorong,ID,2021-02-03 20:05:38,-0.8833,131.25,81.36,78,100,10.16
512,Nalut,LY,2021-02-03 20:05:38,30.3333,10.85,56.66,44,0,5.19
513,Padang,ID,2021-02-03 20:04:08,-0.9492,100.3543,75.2,94,40,2.3
514,Port Macquarie,AU,2021-02-03 20:04:13,-31.4333,152.9167,63.0,100,3,4.45
515,Les Cayes,HT,2021-02-03 20:05:38,18.2,-73.75,77.4,73,20,8.46
516,Turukhansk,RU,2021-02-03 20:04:26,65.8167,87.9833,-6.77,91,98,5.26
517,Svoge,BG,2021-02-03 20:05:39,42.9667,23.35,46.0,87,18,2.3
518,Avera,US,2021-02-03 20:05:39,33.194,-82.5271,53.6,20,1,6.91
519,Meppel,NL,2021-02-03 20:05:39,52.6958,6.1944,44.01,93,100,1.01
520,Landau,DE,2021-02-03 20:05:39,49.2075,8.1133,53.01,85,97,11.01
521,Kibala,TD,2021-02-03 20:05:39,9.1104,18.3463,86.0,23,0,4.56
522,Catalao,BR,2021-02-03 20:05:39,-18.1658,-47.9464,80.33,70,98,4.29
523,Belaya Gora,RU,2021-02-03 20:05:39,68.5333,146.4167,-19.84,88,100,4.0
524,Muroto,JP,2021-02-03 20:05:40,33.2833,134.15,46.38,55,0,11.99
525,Taloqan,AF,2021-02-03 20:05:40,36.7361,69.5345,41.11,82,7,2.04
526,Bazaliya,UA,2021-02-03 20:05:40,49.7127,26.4733,34.93,88,100,8.86
527,Abbeville,FR,2021-02-03 20:05:40,50.1,1.8333,46.0,83,65,13.67
528,Sinnamary,GF,2021-02-03 20:04:26,5.3833,-52.95,79.34,82,100,17.22
529,Kinston,US,2021-02-03 20:05:40,35.2627,-77.5816,50.0,23,1,16.11
530,Kununurra,AU,2021-02-03 20:01:07,-15.7667,128.7333,80.6,100,100,4.23
531,Masuguru,TZ,2021-02-03 20:05:40,-11.3667,38.4167,74.68,87,40,2.37
532,Lorengau,PG,2021-02-03 20:05:28,-2.0226,147.2712,81.09,70,70,0.78
533,Neka,IR,2021-02-03 20:05:41,36.6508,53.299,51.84,58,100,1.61
534,Keffi,NG,2021-02-03 20:04:04,8.8486,7.8736,86.0,39,0,3.44
535,Opuwo,NA,2021-02-03 20:05:41,-18.0607,13.84,75.47,40,99,6.85
536,Lieksa,FI,2021-02-03 20:05:41,63.3167,30.0167,11.39,94,100,12.93
537,Darhan,MN,2021-02-03 20:04:19,49.4867,105.9228,8.42,87,100,7.49
538,Sosnogorsk,RU,2021-02-03 20:05:41,63.6023,53.8817,0.86,93,72,4.56
539,Alihe,CN,2021-02-03 20:05:41,50.5667,123.7167,-24.09,80,0,3.76
540,Akdepe,TM,2021-02-03 20:05:41,42.0551,59.3788,41.0,81,73,9.22
541,Cimahi,ID,2021-02-03 20:05:42,-6.8722,107.5425,68.25,94,100,3.31
542,Salina Cruz,MX,2021-02-03 20:05:42,16.1667,-95.2,87.24,30,5,21.23
543,Altus,US,2021-02-03 20:05:42,34.6381,-99.334,62.6,36,1,14.97
544,Batsfjord,NO,2021-02-03 20:05:42,70.6345,29.7185,30.2,93,75,21.85
545,Beruwala,LK,2021-02-03 20:05:42,6.4788,79.9828,76.01,89,25,5.97
546,Karlskoga,SE,2021-02-03 20:05:42,59.3267,14.5239,14.0,79,0,11.5
547,Goulburn,AU,2021-02-03 20:05:42,-34.75,149.7167,55.99,89,44,4.36
548,Wagar,SD,2021-02-03 20:05:43,16.1525,36.2032,75.11,62,0,11.81
549,Yar-Sale,RU,2021-02-03 20:04:09,66.8333,70.8333,-1.32,93,95,8.77
550,Morehead,US,2021-02-03 20:01:29,37.2711,-87.1764,42.01,41,1,3.44
551,Heihe,CN,2021-02-03 20:05:43,50.2441,127.4902,-18.4,57,0,4.47
552,Banda Aceh,ID,2021-02-03 20:05:43,5.5577,95.3222,77.94,80,62,13.22
553,Andenes,NO,2021-02-03 20:05:43,69.3143,16.1194,32.0,80,75,29.93
554,Ugoofaaru,MV,2021-02-03 20:05:43,5.6667,73.0,81.28,74,54,11.72
555,Tuscaloosa,US,2021-02-03 20:02:01,33.2098,-87.5692,53.01,30,1,2.73
556,Flin Flon,CA,2021-02-03 20:05:43,54.7682,-101.865,10.4,85,90,11.5
557,Quatre Cocos,MU,2021-02-03 20:03:51,-20.2078,57.7625,79.0,89,75,4.61
558,Barcelos,PT,2021-02-03 20:05:44,41.5388,-8.6151,53.6,87,20,11.5
559,Novodugino,RU,2021-02-03 20:05:44,55.6305,34.2842,21.51,98,97,7.18
560,Turtas,RU,2021-02-03 20:05:44,58.9417,69.1325,8.51,95,96,8.05
561,Del Rio,US,2021-02-03 20:05:44,29.3627,-100.8968,75.2,31,1,10.36
562,Iquique,CL,2021-02-03 20:02:06,-20.2208,-70.1431,73.4,60,0,20.71
563,Lipin Bor,RU,2021-02-03 20:05:45,60.2622,37.9763,19.33,98,100,7.07
564,Mapiripan,CO,2021-02-03 20:05:45,2.8892,-72.1256,92.59,44,39,4.63
565,Oussouye,SN,2021-02-03 20:05:45,12.485,-16.5469,86.0,73,0,4.61
566,Kupang,ID,2021-02-03 20:05:45,-10.1667,123.5833,78.75,83,100,13.71
567,Caernarfon,GB,2021-02-03 20:04:23,53.1413,-4.2702,46.4,81,75,12.66
568,Cam Ranh,VN,2021-02-03 20:05:45,11.9214,109.1591,75.2,69,20,10.36
569,Kalaleh,IR,2021-02-03 20:02:05,37.3807,55.4916,54.09,40,88,4.12
570,Rawlins,US,2021-02-03 20:05:45,41.7911,-107.2387,32.0,74,90,21.85
571,Aranos,NA,2021-02-03 20:05:46,-24.1333,19.1167,79.9,24,56,10.04
572,Baisha,CN,2021-02-03 20:05:46,26.5222,110.9311,51.37,86,67,1.81
573,Batemans Bay,AU,2021-02-03 20:05:46,-35.7167,150.1833,66.0,82,6,1.01
574,Teguldet,RU,2021-02-03 20:05:46,57.3064,88.1667,9.86,95,95,7.09
575,Luau,AO,2021-02-03 20:05:08,-10.7073,22.2247,64.06,98,100,2.06
576,Fukue,JP,2021-02-03 20:05:46,32.6881,128.8419,52.36,66,64,20.54
577,Ambilobe,MG,2021-02-03 20:05:47,-13.2,49.05,76.28,88,74,1.81
578,Yeppoon,AU,2021-02-03 20:05:47,-23.1333,150.7333,73.4,83,75,8.05
579,Ojinaga,MX,2021-02-03 20:05:47,29.5667,-104.4167,75.0,21,1,3.44
580,Buzdyak,RU,2021-02-03 20:05:47,54.5833,54.55,13.8,94,100,4.21
581,Georgiyevka,KZ,2021-02-03 20:05:47,43.0369,74.7114,26.6,93,0,2.24
582,Xiamen,CN,2021-02-03 20:05:47,24.4798,118.0819,55.4,82,0,2.24
583,Masvingo,ZW,2021-02-03 20:05:47,-20.0637,30.8277,67.53,97,100,6.82
584,Portland,US,2021-02-03 20:03:45,45.5234,-122.6762,43.0,75,90,4.47
585,Lashio,MM,2021-02-03 20:05:47,22.9333,97.75,49.55,56,0,1.41
586,Balabac,PH,2021-02-03 20:05:48,7.9868,117.0645,80.85,81,99,18.01
587,Orlik,RU,2021-02-03 20:05:48,52.5178,99.825,9.07,87,100,5.91
588,Coihaique,CL,2021-02-03 20:05:48,-45.5752,-72.0662,87.8,27,0,5.75
589,Kolomna,RU,2021-02-03 20:05:48,55.0794,38.7783,26.6,93,75,4.47
590,Marsa Matruh,EG,2021-02-03 20:05:48,31.3525,27.2453,60.8,88,0,11.5
591,Mahibadhoo,MV,2021-02-03 20:03:39,3.7833,72.9667,81.61,78,100,22.1
592,Sola,VU,2021-02-03 20:05:48,-13.8833,167.55,81.54,79,100,13.78
